,BookYield,SalesYield,CashYield,EarningsYield,FCFYield,OCFYield,MediumMomentum,Reversal,RND,ROE,ROA,LongTermGrowth,ShortTermGrowth,ShareBuyBack,DividendYield,LongTermInvestment,EarningsQuality,FinancialLeverage,CurrentRatio,ResidualRisk,Beta,Liquidity,Size,"Agricultural, Timber, Packaging & Building Materials",Automobiles & Auto Components,Banks,Capital Goods,Capital Markets,Chemicals,Commercial & Professional Services,Consumer Durables & Apparel,Consumer Services,Diversified Financials,Energy Equipment & Services,Food & Staple Retailing,"Food, Beverage & Tobacco",Health Insurance & Managed Care,Healthcare Equipment & Services,Household & Personal Products,Insurance,Internet Retail & Consumer Electronics,Media,Metals & Mining,Oil & Gas E&P,"Oil, Gas & Consumable Fuels","Pharmaceuticals, Biotechnology & Life Sciences",REIT,Real Estate Services,Retailing,Semiconductors & Semiconductor Equipment,Software & Services,Technology Hardware & Equipment,Telecom Services,Transportation,Utilities,cusip,issuer,permno,residual,PredictedBeta,PredictedVolatility
TECTP,0.0,0.0,0.0,0.0,0.0,0.0,0.08581243109978963,-0.821787062088698,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-1.1238103004399331,-1.6329264875359135,0.0,-0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87217L208,Tectonic Financial Inc,110762,0.03341750908974219,0.501799705493075,0.26278882075146986
TECX,2.0001209421958195,0.0,3.0,-1.9221452303717859,-1.7820139750903512,-1.0132035770304104,-0.4325561211179786,-0.9201965914089606,0.0,-1.415688781453999,-1.7356629071204455,0.0,0.0,-3.0,-0.5312208868152624,2.19646096340669,-1.9962501204994154,-0.5791781731888558,2.3867050796749543,2.603932284303413,2.090033025071546,0.09898312370923773,1.3014072864779669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,05455M100 878972108,TECTONIC THERAPEUTIC INC,116514,0.3578985781945923,1.520415894548747,0.692445752376972
TEF,0.5391441693888225,1.358822446084145,0.0,0.40487839562965816,0.0,0.0,0.41139033768625216,-1.2794660379021672,0.0,0.0,0.0,0.0,0.0,0.34066975845274344,0.0,-0.0,-0.0,0.0,0.0,-0.701551187252049,-1.66484715745806,-1.122391701816847,-0.4535667258825566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,879382208 879378404,Telefonica S A,166519,0.03742695027558979,0.23767271390786784,0.25950421606693475
TEL,0.013381718329089954,-0.39593714938261304,-0.6463293842349741,0.5695100606870691,0.36088788869314964,0.015483216510545078,-0.21545708582928136,-1.4078768327779576,-0.4522465886910957,-0.33206386981045716,-0.09533999469411096,-1.009063287644756,-0.6504203658537216,0.5792533497794291,0.615827810778014,-0.3076741233734889,0.26445395445166514,-0.8310972209173628,-0.5687538585450318,-1.1238103004399331,0.4714189683053793,-0.546657664324736,-1.0685243845160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,H84989104 G87052109 G9144P105 H8912P106,TE CONNECTIVITY PLC,194189,0.015222058589084054,0.9949299849206027,0.2442107623982105
TELA,-0.1722768925252565,2.0499602253757248,3.0,-1.9221452303717859,-2.287448963038939,-1.1156284571223987,-2.095564192743795,1.427170852033046,0.24565179990364694,-2.337401543765939,-2.1115299938611853,2.5768630726221073,0.2762189864955084,-3.0,-0.5312208868152624,0.6926853569179674,-1.009846436417406,0.618048881306842,1.1207867703800125,2.603932284303413,-0.330644928516453,-1.122391701816847,1.3014072864779669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872381108,TELA BIO INC,110397,0.4016095625389016,1.1155201644887263,0.6984244471312394
TELO,-1.083402649251959,0.0,-0.6892499940818398,-1.9221452303717859,-1.7820139750903512,-1.0132035770304104,-2.1954644188533865,-1.9735677416811035,0.0,-2.182899084669621,-1.7356629071204455,0.0,0.0,0.004296864042631985,-0.5312208868152624,-0.0,2.4986747771924205,0.48964408333907194,-1.5922229943385628,2.603932284303413,-0.0752493160079943,2.7191318111229865,1.3014072864779669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,TELOMIR PHARMACEUTICALS INC,641172,0.6326123710303933,0.8992638919332592,0.8341673220187071
TEM,-0.6002593311358831,-0.25118113585509433,-0.4470862707907029,-1.7299707320477589,-1.917460903552424,-1.2293628554846887,-0.9637998378703128,1.399180498602658,1.1813849611786316,-2.001216366825477,-2.104149048814108,0.0,0.0,-0.7395913174507647,-0.6910312472657388,1.1420947580753305,-2.334570622939717,1.8312813629096103,-0.09825907764892902,2.603932284303413,2.090033025071546,2.7191318111229865,0.624698653979998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88023B103,TEMPUS AI INC,641935,0.4633147426975037,1.7929976681096405,0.7860056504499038
TEN,2.0632185149664237,0.1935302803768925,0.0,1.9656098065044971,0.0,0.0,0.18928930333574565,-0.72019774921006,0.0,0.0,0.0,0.0,0.0,-0.26718944045111115,0.0,-0.0,-0.0,0.0,0.0,1.3409065763043497,-1.66484715745806,-0.2555618799453056,1.3014072864779669,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880349105 88037E101,Tenneco Inc,196962,0.15058030511778714,0.5090323649526706,0.44218975688562523
TEN-PE,0.0,0.0,0.0,0.0,0.0,0.0,-0.39044023920583704,-0.2590810143275095,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-1.1238103004399331,-1.4270256882654915,0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,G9108L157,TSAKOS ENERGY NAVIGATION LTD,113995,0.020466420904870705,0.4534907932561665,0.23021511795070798
TEN-PF,0.0,0.0,0.0,0.0,0.0,0.0,-0.31033706211483264,0.10952022052198379,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-1.1238103004399331,-1.3955854519788846,0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,G9108L165,TSAKOS ENERGY NAVIGATION LTD,113994,0.020723801369123676,0.4754585307119637,0.23165856381473485
TENB,-0.122491811634762,0.1003377381110487,-0.4009060495299631,-0.8304267226160513,1.106568398626573,0.3547524590328646,-1.7081298860047196,1.6357240025407225,0.40230006306938926,-0.9802197701766178,-1.2455629040784642,0.9577230809537097,0.029960047254696847,-0.38127551334293197,-0.3135495119025466,0.5862427291063401,1.4742936871928087,0.438628676536482,-0.9451554499400182,-0.3012485744676865,0.4183425665352002,0.1545401383120825,1.3014072864779669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,88025T102,TENABLE HOLDINGS INC,116091,0.03345215297025017,1.0878775264509202,0.3048314077680067
TENX,3.0,0.0,3.0,2.4572378697590858,3.0,2.6496252681608365,2.283391146960406,-0.9724738916714548,0.0,-1.2983086690268018,-1.7356629071204455,0.0,0.0,-3.0,-0.5312208868152624,-0.0,-1.9962501204994154,-0.5877060008662641,2.3867050796749543,2.581688622850149,-0.7408959197174598,-0.8549345555634416,1.3014072864779669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,88032L100 88032L209 69207P308 88032L605 88032L506 69207P209 69207P100,TENAX THERAPEUTICS INC,123178,0.18340006467188108,0.7987902920594224,0.4906134387319964
TEO,1.972227846724841,0.08065474673103629,0.0,-1.2235702417284557,0.0,0.0,0.1763847979003688,-2.1870238865898055,0.0,0.0,0.0,0.0,0.0,0.09897186263706122,0.0,-0.0,-0.0,0.0,0.0,2.1817889770891044,0.37533040881608337,-1.122391701816847,1.3014072864779669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,879273209,Telecom Argentina Sa,167132,0.19808356718881273,0.9404852569402185,0.5008106607261772
TER,-0.48435421922380295,-0.40775190031390046,-0.6793155640402234,0.08874991838280154,0.44302161818067176,-0.11355367528952641,-0.43272292847042315,-2.2856154265698967,1.0391127274864536,-0.3323466623900053,0.35724557233582893,-0.5072980472755424,-0.21497043436270763,0.5340343185319043,0.007905930612620467,-0.442710870502306,1.8594306271939303,-0.324844950525786,0.3553425597446782,0.502672465735416,0.8713864263243963,2.7191318111229865,0.11075434163471233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,880770102,TERADYNE INC,199292,0.02877213429036161,1.2974113842952653,0.34574634886105393
TERN,1.616259242909386,0.0,1.8993680279838234,-1.9221452303717859,-1.7820139750903512,-1.0132035770304104,-2.1954644188533865,-1.9735677416811035,0.0,-1.4319868690041282,-1.7356629071204455,0.0,0.0,-3.0,-0.5312208868152624,2.1965085653811913,-1.9962501204994154,-0.5839315239917469,2.3867050796749543,2.603932284303413,1.536831601423136,0.1182787115793028,1.3014072864779669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,880881107,TERNS PHARMACEUTICALS INC,633300,0.33701487157576426,1.315818284701084,0.6615681795214674
TEVA,-0.5828918330425312,0.8071510679200603,0.1623389402814876,-0.45403536447888626,-1.128999803939795,-0.915605640811561,0.49841578615247506,-0.5693068387634336,-1.1775141159703004,-0.7962715039170152,-1.285544816495732,-1.3353336737054282,-0.7752946663363177,-0.11809945016623673,-0.5312208868152624,0.48573415717630425,-1.2233368538983767,1.491874809714259,-1.3487197578784587,0.718723403200982,-1.0975465326686111,-0.03991585562559192,0.021194367260245497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,881624209,TEVA PHARMACEUTICAL INDUSTRIES LTD,189782,0.07344501655470481,0.5511081192452815,0.32661561097046915
TEX,1.270293295874681,2.2078517221533698,0.06559806518081428,0.619890587623011,-0.020079477062820445,-0.17288789169940513,-1.8966265976188248,1.2349678690414445,-0.509198077891795,-0.26201850988427955,-0.15420519330145172,0.3761278518749563,-0.8237767967302735,0.4355847358606226,0.23353415158269264,0.2185443922922175,-0.18011750213510075,-0.12058352568083493,0.16420069696345818,0.7370058963698233,1.6950577036359984,0.3747447140761087,1.3014072864779669,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880779103,TEREX CORP,199291,0.04394869109088372,1.6080234364113688,0.41587431484255927
TFC,0.6651069322509171,0.07421235536991969,0.0,0.7381407812009863,0.0,0.0,-0.4875957588615236,-0.14655881703494117,0.019019296751199122,-0.0791480630552778,-0.008324982438138824,-1.4192099863594774,-1.953789874166146,0.7280285329836885,1.8162594504864429,-0.0,-0.0,-0.4149542491327779,0.0,-0.9404549374752362,0.25363942133711875,-0.7660778708651161,-1.0090642146389703,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89832Q109 054937107 843444100,TRUIST FINANCIAL CORP,199336,0.006728418115760892,1.1088623935119173,0.2966756873002632
TFC-PI,0.0,0.0,0.0,0.0,0.0,0.0,-0.9775627031346702,-0.9798760481281239,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-1.1238103004399331,-1.2503858106661179,0.0,-0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89832Q810,Truist Financial Corp,110326,0.030929235211437794,0.595554375312182,0.26737622258425864
TFC-PO,0.0,0.0,0.0,0.0,0.0,0.0,-0.53924790405175,-1.0198507167848103,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-1.1238103004399331,-1.3181777461354598,0.0,-0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89832Q745,Truist Financial Corp,631205,0.02480021599292671,0.5786681165028936,0.25206066228640045
TFC-PR,0.0,0.0,0.0,0.0,0.0,0.0,-0.4716750187860483,-0.9698736425179482,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-1.1238103004399331,-1.4577945760927244,0.0,-0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89832Q695,Truist Financial Corp,631779,0.02726957005263995,0.5415883274499655,0.2546834996312171
TFII,-0.4368502454650292,0.9683397195411139,-0.42813371411716156,0.4941189408353367,2.048685206965062,0.25746947485973887,-1.045250848858904,-0.4342663831596364,0.019019296751199122,-0.002292289080029509,-0.4134877046855729,-0.678696205850218,-0.24664533379258127,0.22857872876628435,0.6633198626667357,1.7934288952458268,-0.432323599220358,0.16318276403680426,-0.6693216135575656,0.25534392352285673,-0.009800351176846868,-0.901803858159948,0.8546003518048686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,87241L109 89366H103,TFI International Inc,110824,0.03784626989692792,1.0529746947137135,0.3288740105712394
TFIN,-0.5632505054656701,0.049409201929851834,0.0,-0.88960290958852,0.0,0.0,-2.4255631347365667,1.5992387286992649,0.019019296751199122,-0.3655272937662227,-0.12906156698690155,-0.8130916661212549,-0.6849513573519914,-0.17508184581310748,-1.6261119319088262,-0.0,-0.0,-0.9084493388359586,0.0,0.27997532377647244,1.3453614754623446,0.1269753636066004,1.3014072864779669,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89679E300,TRIUMPH FINANCIAL INC,187460,0.04367005541554001,1.5019616380392684,0.41767165437682957
TFPM,-0.28973312067953805,-1.4252129126314173,-0.7922399575465231,-1.5331828728081676,-0.28763003950265603,-0.5497543140725965,2.6809898225856332,-1.3044982671187049,-0.2001158653829593,-0.6850688547982239,-1.2069128670569675,0.0,2.9950934751873524,0.12531513627146346,-0.44236333441590137,-0.5349438577269309,-0.031023149832574592,-0.5305588742689473,0.04302186528079892,0.29060320294590336,-1.324721344556458,-1.122391701816847,1.238898699970552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,89679M104,TRIPLE FLAG PRECIOUS METALS CORP,638991,0.06191352092102385,0.5678690411855944,0.3280785109923097
TFSL,-1.3713803987002673,-0.509191732382788,0.0,-1.7173227445884494,0.0,0.0,-0.2064819657577561,-0.33973359938423925,0.019019296751199122,-0.23527675564960351,-0.08358508619125363,-1.0968825918456033,-0.9312353348421571,0.09161021697407935,-0.4751636281755214,-0.0,-0.0,-0.1583886809188537,0.0,-0.8275275703207532,-0.9521263940216869,-1.122391701816847,1.3014072864779669,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87240R107,TFS FINANCIAL CORP,194239,0.013523400496316172,0.6838816019027701,0.24095023240552457
TFX,1.9228726452072262,0.6816164999820298,-0.3188977733454923,0.2272557462731507,1.0984350808195318,0.4958920400576556,-1.2963120638772212,-0.1084217109572641,-0.047370254083483,-0.24084272695577946,-0.6978998008291426,-1.0537717658955736,-0.9505103054020406,1.1723988406521346,0.3184171077150431,0.5860617797634965,-0.0403037599392187,-0.05962634646022143,-0.3990470021038792,0.009739002115824538,-0.7891609800007163,0.23429875761559193,1.2429556056975537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,879369106,TELEFLEX INC,199296,0.017119471837579506,0.7234206337242146,0.2558297449892553
TG,1.808097663528603,3.0,-0.5986311902178238,-2.0555934586489952,0.1799012439162188,0.3796210612535261,1.8989603048680022,1.6297080942022362,-0.30115763033489223,-2.3397183613692816,-2.4358609390431534,-1.373775173949206,-1.5733261510499603,-0.11706374837127617,-0.7439769895994212,0.5591380526096531,-2.529894439188482,-0.39792076248224706,-0.27017108223493175,0.39538450018830673,0.3040048388741542,-1.122391701816847,1.3014072864779669,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,894650100,TREDEGAR CORP,198107,0.07037165652572133,1.1580970297961435,0.36927481990003486
TGB,-0.10547950502204986,-0.4073387395528223,0.42544386001948087,-2.055141591262111,-2.712482720307445,1.6748399915278673,2.0236127100841816,0.8964806055619283,-0.057446883776053365,-1.2638199782858561,-1.729984285652646,1.1221373309069664,0.6016275397518986,-0.6283532660555011,0.0,-2.5594498471037763,0.8702336213223488,0.7907457025898237,-0.9321601484374561,2.5576041861306114,1.2012021907392558,1.257751664215911,1.3014072864779669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,876511106,Taseko Mines Ltd,124642,0.16840026826393253,1.5528230503483693,0.5553824860767685
TGE,3.0,-0.5723744316498819,0.21450379695803198,0.42064284615435316,-3.0,-2.2470626897056203,0.0,2.4175354475385533,0.019019296751199122,-2.827389434312043,-2.2891321704099292,-1.333942791760065,-1.7374730107032474,0.009212841989592557,1.7209353890751384,2.0018822234341154,2.088405824061962,-0.5110068048192098,-0.11516914596973535,2.603932284303413,-1.66484715745806,-1.122391701816847,1.3014072864779669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,874696107,Tallgrass Energy LP,157177,0.35524320387161296,0.8453340835914649,0.661062305143815
TGEN,-0.6547221285706639,-0.9182459417678285,0.0,-2.2135590886617234,0.0,0.0,0.0,-1.7136523806681996,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,2.603932284303413,-1.66484715745806,2.7191318111229865,1.3014072864779669,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87876P201 87612M306,Tecogen Inc,192071,1.889367909755174,0.5536968483833526,1.3889871584098437
TGL,0.6651069322509171,0.6474407904292663,0.0,-2.8524529297271046,0.0,0.0,-2.4255631347365667,0.39025771881545357,2.5308504507113687,-0.725795680954428,-1.1842912322807373,0.0,-1.953789874166146,-3.0,-1.6261119319088262,-0.0,-2.3039219308549064,-3.0,3.0,2.603932284303413,-1.6628283523786511,2.7191318111229865,1.3014072864779669,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,895835106,Triangle Bancorp Inc,119862,0.9415121930189952,0.7801921226359976,1.0008901554464504
TGLS,-1.029022319305262,-0.9638742586461548,-0.4142573157513393,0.44607949914641454,-0.313440183034308,-0.703854269341188,1.361983368835222,-0.6320962240515562,-0.2001158653829593,0.5407437438755718,1.520137419532819,0.7944474956867594,0.979166736359614,0.10253190457417503,-0.685526690765428,-2.5594498471037763,-0.19303569106223833,-0.2866076441913731,-0.25999330925949343,0.599455863274489,1.3615659351641591,-0.8447631927629973,1.3014072864779669,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G87264100 G0440W100 G0440W118,TECNOGLASS INC,192107,0.05169030659604054,1.3211056424681122,0.3698280875434074
TGNA,2.7996669260799836,1.3523716795628713,1.53805777038668,2.649412368083113,1.8340840666608362,1.3018241277616593,-0.3590439699459569,0.5806698554102673,-1.708495159159956,0.5515651230947701,0.6044140514377451,-0.15451629754633348,-0.0348985110745757,1.004073735338701,1.4410386751789523,0.5949049764743304,0.7976328901324975,-0.5204920182009499,-0.3345535964283959,-0.18539083731994285,-0.10741637777738924,-0.4046268710571632,1.3014072864779669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,87901J105 364730101,TEGNA INC,199693,0.03003754313059148,0.9493086143655438,0.29526321905983904
TGS,0.664095142966089,-0.6557237819633892,0.0,1.55824973104465,0.0,0.0,1.09487731915726,-1.2660114961641862,0.0,0.0,0.0,0.0,0.0,0.09909771883398631,0.0,-0.0,-0.0,0.0,0.0,1.7380445975356955,0.3556986865911004,-1.122391701816847,1.3014072864779669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,893870204,Gas Transporter Of The South Inc,123174,0.164489848562522,1.194413659902204,0.5027072679673645
TGT,0.5448653734816614,2.1335659355822547,0.03349642898223027,1.3089460618592819,1.0554343784367723,0.911069570453665,-1.9803991074418195,0.2591701352523441,0.019019296751199122,0.2626538793116749,-0.0013785938553118274,-0.5129415032420849,-0.3479738769361733,0.4083886669832691,1.527947275439693,1.4766335606165208,-0.22592487435241762,0.2292974586883034,-0.46732997885718885,0.07304252523526311,-0.5861240508488281,-0.2499452662686664,-0.8721906640262241,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87612E106,TARGET CORP,199795,0.026354919444481362,0.6112570179079703,0.2594089868386971
TGTX,-0.8383807044195374,-0.18885964634192154,-0.5291120833914901,-0.7953176405191589,-0.8560877392253614,-1.0132035770304104,2.283391146960406,2.2161781091639203,0.8353791107500602,0.6304459339200146,0.533102530234604,2.5768630726221073,2.1892908299329243,-0.37177984052050805,-0.5312208868152624,0.05561096783257706,-1.9962501204994154,0.06294002275140866,0.9682249903534829,2.603932284303413,-0.21044218509545343,0.4972624675314411,1.3014072864779669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,88322Q108 563118207 048785109 048913107 048913305 048785208 563118405,TG THERAPEUTICS INC,197188,0.15854881274733182,1.0091215359497792,0.4680545955359628
TH,1.0526763985728775,-0.27358154060282114,-0.4408061113043845,1.6526015793966018,1.8261301790533468,1.9535149066272566,-0.26313271007648853,0.9358185412136623,-0.5126850494921844,-0.4289389078228302,-0.46112347174644214,-1.373775173949206,-1.5733261510499603,0.2554927696322266,-0.7439769895994212,1.0114091266582754,2.2087944616155086,-0.3538293708384737,0.0536691680563262,1.7572566433268348,-1.2034079214259144,-1.122391701816847,1.3014072864779669,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87615L107 G7126L126 G7126L100 727653107 727653206,TARGET HOSPITALITY CORP,120240,0.13616294653175773,0.838507509114217,0.43740879828760526
THAR,-1.131155391309245,0.0,2.4157179462604614,-1.9221452303717859,-1.7820139750903512,-1.0132035770304104,-2.1954644188533865,2.2161781091639203,0.0,-2.182899084669621,-1.7356629071204455,0.0,0.0,-3.0,-0.5312208868152624,-0.0,2.4986747771924205,3.0,-1.6564691677769814,2.603932284303413,-0.8059254479585707,0.8265715303348827,1.3014072864779669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,432705101,THARIMMUNE INC,637209,0.495630890977348,0.7953910648518967,0.7530579651170414
THC,0.17682007154797372,1.0955129675444586,1.0506285107988051,2.325632367389424,1.3897596002716577,0.31056820289655185,0.06343981490818149,0.34672698382547207,0.019019296751199122,1.413994295057734,-0.5932935002692041,-0.8610034222540391,-1.0884793368159498,1.2384947450061192,-0.5312208868152624,1.738862523023803,-0.5946895403710901,2.0075688578347184,-0.8438662875979788,0.7973193127298311,0.695602486478176,1.0513430003992899,0.26953791053461273,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88033G407 88033G100,TENET HEALTHCARE CORP,199501,0.06588681568350518,1.0506313667342224,0.36002610258986517
THCH,-0.3251320871949898,3.0,3.0,-2.4137732936263747,-2.4196575275177676,-1.3796663003792713,-1.2848063709309443,0.7213059913512361,0.019019296751199122,1.4123070449187025,-3.0,0.0,-1.4593085262906058,1.2384947450061192,0.0,-0.0,1.664204075040957,-1.317327959628737,-0.7632636155858611,2.603932284303413,0.06667021121181968,-1.122391701816847,1.3014072864779669,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G81355102,TH INTERNATIONAL LTD,632975,0.22777584116140584,1.3185253322670796,0.5719079721002966
THFF,0.2742659293410936,0.12895034916869025,0.0,0.7957884905723132,0.0,0.0,0.817609137631037,0.0135089724058116,0.019019296751199122,0.02223751527736427,0.003850683227589458,-0.5104710048458744,-0.022128029088007112,0.04676994914404571,0.8506460111926972,-0.0,-0.0,0.21433987745985206,0.0,-0.40115268042057883,-0.14183488553452311,-0.9983004948501649,1.3014072864779669,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320218100,FIRST FINANCIAL CORP,198878,0.022451513108247077,1.0152806016846174,0.3029250231534455
THG,0.05681611584299811,0.6051778044989128,0.0,1.121623369627635,0.0,0.0,0.36890352439607976,-0.5013630862893272,0.019019296751199122,-0.12147022431551376,-0.215597134748463,-0.4397898050507099,-0.6278688026916017,0.20130739697427394,-0.1641981362535355,-0.0,-0.0,0.2178841081618288,0.0,-0.6525688921676192,-0.60730992769342,-0.5210198115798815,1.0322816337873484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410867105 019754100,HANOVER INSURANCE GROUP INC,197263,0.014173087287397537,0.7017232195277372,0.22987338118484443
THM,-0.8697907996012598,0.0,-0.6569344490828942,-2.0938941084768437,-2.06364257012475,-1.9879888536633794,2.958569755738313,-2.2968670061035716,0.0,-1.0000619522773457,-2.356918582807573,0.0,0.0,-0.6052263608650591,-1.1254412742172775,-0.0,-0.5037576100683803,-0.5366548744456138,2.7934204156503735,2.603932284303413,-0.12780546847464552,-1.122391701816847,1.3014072864779669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46050R102 46051L104,International Tower Hill Mines Ltd,195871,0.42714441839436823,1.170317251475785,0.7191963886721754
THO,2.358445500981712,2.898142059851757,0.03370207726789688,0.06770610466656027,1.978790734466839,1.4556064561085396,-0.9777091982584865,-0.37997145017071954,-0.2704532325099253,-0.45064550251980906,-0.8531416563210107,-1.261470455720363,-1.0672435855041418,0.0974659787197958,0.6015349042279488,1.3260731675287614,-0.15493696889620492,-0.6570846284699008,0.14276437434868963,0.2661774285689412,0.5525277348759521,-0.1109865288689988,1.2214647855445828,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885160101,THOR INDUSTRIES INC,198757,0.026172961838106485,1.1178059317369398,0.3320302015966205
