"Account Number","Account Name","Cash Account Number","Cash Account Name","Sweep Vehicle Number","Sweep Vehicle Name","Account Group","Reporting Currency Code","Reporting Currency Name","Local Currency Code","Local Currency Name","Location Code","Location Name","Cash Reporting Date","Reference Number","Client Reference Number","Related Reference","Tax Code","Tax Code Description","Transaction Type Code","Transaction Type","Main Transaction Code","Sub Transaction Code","Detailed Transaction Type Name","Transaction Description 1","Transaction Description 2","Transaction Description 3","Transaction Description 4","Transaction Description 5","Transaction Description 6","Trade / Ex Date","Settle / Pay Date","Actual Settle Date","Record Date","Cash Post Date","Cash Value Date","Shares/Par","Local Price/Rate","Local Principal Amount","Local Income Amount","Gross Amount","Source Tax Withheld Amount","Bank Tax Withheld Amount","Opening Balance Local","Transaction Activity Local","Closing Balance Local","Opening Balance Reporting Equivalent","Transaction Amount Reporting Equivalent","Closing Balance Reporting Equivalent","Trading Broker Code","Trading BIC Broker Code","Trading Broker Name","Clearing Broker Code","Clearing Broker Name","Clearing BIC Broker Code","Security Short Description","Security Description 1","Security Description 2","Security  Description 3","Security Description 4","Security Description 5","Exchange Rate","CUSIP/CINS","TICKER","ISIN","SEDOL","VALOREN","SICOVAM","WPK","QUICK","Wire Reference Number","Begin Date","End Date","Report Run Date","Report Run Time","Current Factor","Previous Factor","Amortized Units","Event ID","Flat Tax %","Flat Tax Amount","Solidarity %","Solidarity Amount","Flat Tax Currency","Account - GSP","Extended Account","Opening STIF Balance","STIF Transaction Amount","Closing STIF Balance","Create Date","Last Updated","Contractual Indicator Code","Settlement Policy","CID","IAS Account Number","IAS Account Name","IAS Consolidated Account Name","IAS Consolidated Account Number","GFC Indicator","Issue Currency Code","Accrual Currency Code","Asset Category"
"465826","NYLI CLEANER TRANSPORT ETF","4658261700","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","COP","COLOMBIAN PESO","10","BRU","09/12/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.000256","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658261700","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","COP","COLOMBIAN PESO","10","BRU","09/15/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.000256","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658261700","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","COP","COLOMBIAN PESO","10","BRU","09/16/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.000256","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658261700","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","COP","COLOMBIAN PESO","10","BRU","09/17/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.000256","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658262000","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","CZK","CZECH KORUNA","10","BRU","09/12/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.048130","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658262000","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","CZK","CZECH KORUNA","10","BRU","09/15/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.048130","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658262000","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","CZK","CZECH KORUNA","10","BRU","09/16/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.048130","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658262000","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","CZK","CZECH KORUNA","10","BRU","09/17/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.048130","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658262080","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","DKK","DANISH KRONE","10","BRU","09/12/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","-0.020000","","-0.020000","0.000000","","0.000000","","","","","","","","","","","","","0.157118","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658262080","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","DKK","DANISH KRONE","10","BRU","09/15/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","-0.020000","","-0.020000","0.000000","","0.000000","","","","","","","","","","","","","0.157118","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658262080","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","DKK","DANISH KRONE","10","BRU","09/16/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","-0.020000","","-0.020000","0.000000","","0.000000","","","","","","","","","","","","","0.157118","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658262080","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","DKK","DANISH KRONE","10","BRU","09/17/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","-0.020000","","-0.020000","0.000000","","0.000000","","","","","","","","","","","","","0.157118","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658269780","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","EUR","EURO","10","BRU","09/12/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","1.172800","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658269780","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","EUR","EURO","10","BRU","09/15/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","1.172800","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658269780","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","EUR","EURO","10","BRU","09/16/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","1.172800","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658269780","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","EUR","EURO","10","BRU","09/17/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","1.172800","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658263440","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","HKD","HONG KONG DOLLAR","11","BRU","09/12/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.128379","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658263440","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","HKD","HONG KONG DOLLAR","11","BRU","09/15/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.128379","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658263440","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","HKD","HONG KONG DOLLAR","11","BRU","09/16/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.128379","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658263440","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","HKD","HONG KONG DOLLAR","11","BRU","09/17/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.128379","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658263480","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","HUF","HUNGARIAN FORINT","10","BRU","09/12/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.002993","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658263480","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","HUF","HUNGARIAN FORINT","10","BRU","09/15/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.002993","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658263480","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","HUF","HUNGARIAN FORINT","10","BRU","09/16/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.002993","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658263480","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","HUF","HUNGARIAN FORINT","10","BRU","09/17/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.002993","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658263600","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","IDR","INDONESIAN RUPIAH","11","BRU","09/12/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.000061","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658263600","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","IDR","INDONESIAN RUPIAH","11","BRU","09/15/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.000061","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658263600","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","IDR","INDONESIAN RUPIAH","11","BRU","09/16/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.000061","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658263600","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","IDR","INDONESIAN RUPIAH","11","BRU","09/17/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.000061","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658263920","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","JPY","JAPANESE YEN","11","BRU","09/12/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.006794","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658263920","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","JPY","JAPANESE YEN","11","BRU","09/16/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.006794","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658263920","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","JPY","JAPANESE YEN","11","BRU","09/17/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.006794","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658264580","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","MYR","MALAYSIAN RINGGIT","11","BRU","09/12/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.236855","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658264580","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","MYR","MALAYSIAN RINGGIT","11","BRU","09/17/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.236855","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658264840","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","MXN","MEXICAN PESO","10","BRU","09/12/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.053959","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658264840","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","MXN","MEXICAN PESO","10","BRU","09/15/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.053959","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658264840","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","MXN","MEXICAN PESO","10","BRU","09/17/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.053959","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658263760","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","ILS","NEW ISRAELI SHEKEL","10","BRU","09/12/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.300960","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658263760","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","ILS","NEW ISRAELI SHEKEL","10","BRU","09/15/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.300960","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658263760","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","ILS","NEW ISRAELI SHEKEL","10","BRU","09/16/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.300960","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658263760","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","ILS","NEW ISRAELI SHEKEL","10","BRU","09/17/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.300960","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658269010","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","TWD","NEW TAIWAN DOLLAR","11","BRU","09/12/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.033006","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658269010","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","TWD","NEW TAIWAN DOLLAR","11","BRU","09/15/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.033006","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658269010","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","TWD","NEW TAIWAN DOLLAR","11","BRU","09/16/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.033006","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658269010","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","TWD","NEW TAIWAN DOLLAR","11","BRU","09/17/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.033006","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658269490","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","TRY","NEW TURKISH LIRA","10","BRU","09/12/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.024217","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658269490","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","TRY","NEW TURKISH LIRA","10","BRU","09/15/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.024217","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658269490","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","TRY","NEW TURKISH LIRA","10","BRU","09/16/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.024217","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658269490","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","TRY","NEW TURKISH LIRA","10","BRU","09/17/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.024217","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658265540","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","NZD","NEW ZEALAND DOLLAR","11","BRU","09/12/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.596250","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658265540","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","NZD","NEW ZEALAND DOLLAR","11","BRU","09/15/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.596250","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658265540","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","NZD","NEW ZEALAND DOLLAR","11","BRU","09/16/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.596250","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658265540","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","NZD","NEW ZEALAND DOLLAR","11","BRU","09/17/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.596250","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658265780","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","NOK","NORWEGIAN KRONE","10","BRU","09/12/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.101207","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658265780","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","NOK","NORWEGIAN KRONE","10","BRU","09/15/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.101207","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
