,BookYield,SalesYield,CashYield,EarningsYield,FCFYield,OCFYield,MediumMomentum,Reversal,RND,ROE,ROA,LongTermGrowth,ShortTermGrowth,ShareBuyBack,DividendYield,LongTermInvestment,EarningsQuality,FinancialLeverage,CurrentRatio,ResidualRisk,Beta,Liquidity,Size,"Agricultural, Timber, Packaging & Building Materials",Automobiles & Auto Components,Banks,Capital Goods,Capital Markets,Chemicals,Commercial & Professional Services,Consumer Durables & Apparel,Consumer Services,Diversified Financials,Energy Equipment & Services,Food & Staple Retailing,"Food, Beverage & Tobacco",Health Insurance & Managed Care,Healthcare Equipment & Services,Household & Personal Products,Insurance,Internet Retail & Consumer Electronics,Media,Metals & Mining,Oil & Gas E&P,"Oil, Gas & Consumable Fuels","Pharmaceuticals, Biotechnology & Life Sciences",REIT,Real Estate Services,Retailing,Semiconductors & Semiconductor Equipment,Software & Services,Technology Hardware & Equipment,Telecom Services,Transportation,Utilities,cusip,issuer,permno,residual,PredictedBeta,PredictedVolatility
TOI,-0.9261442948579403,0.813370716260323,1.4277556050014812,-1.8818915565589973,-3.0,-2.2755309354257993,2.105063663888047,-3.0,0.02075221674762622,-2.477697306118873,-2.6890703735287618,1.6595420826774034,0.7575425097402301,-3.0,-0.5000784184446947,1.054114069213622,1.7260736125415883,3.0,-0.7759505997530289,2.6358669999541102,1.171311218563382,2.359939966727949,1.2921533784957033,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68236X100 23343Q100,ONCOLOGY INSTITUTE INC,110031,1.3874003633301335,1.1360561635768387,1.2140341264647425
TOL,0.07106513167804926,-0.27242031023551905,-0.5152152765648145,1.9158750902293549,0.5938490507459291,0.05386924373366999,0.15654908014499724,0.19220142020257378,0.02075221674762622,-0.17696936058667903,-0.38292303595134336,0.1912331938963905,-0.30325778156659805,0.8683056358848565,-0.3496387638645756,0.33390453154455946,-0.0,-0.014405883530567671,0.0,0.39172065415423374,0.17292914529550538,1.0977257216667875,0.4392137778668944,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889478103,TOLL BROTHERS INC,198464,0.03612355245145438,1.10246401263329,0.32517398206272236
TOMZ,-0.19273974487558032,-0.334626481470995,-0.42184354663189133,-2.203772998237091,-2.4555734980132797,-1.7099586183716338,1.2365042574222251,1.9601183064705092,0.3100637050380287,-3.0,-2.511121785074253,-1.3750540830244211,1.3467529680129606,0.0682429087159281,0.0,1.4137788062632715,1.9551937611705383,-0.19218268874156227,0.3004393177176244,2.6358669999541102,-0.3958478691927428,-1.127796449484571,1.2921533784957033,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890023203 890023104,TOMI ENVIRONMENTAL SOLUTIONS INC,109690,0.29073605527041235,1.111231608772189,0.5956380824923442
TOON,1.8881443816679357,0.8983922163100011,-0.5861456622285589,-1.7455417248633343,-3.0,-1.929192959758911,-2.5198825390803696,0.7437423781825634,-0.3322660773359334,-2.5793523718520155,-1.521912496742418,-0.9169610301477604,-0.6434864295901366,-3.0,-0.7305323542599044,0.9531903150976184,2.0255432462430973,-0.49934937868770507,-0.7158753108082033,2.6358669999541102,0.9180383102399508,-0.9873366148734771,1.2921533784957033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37229T301 37229T509 37229T202 37229T103 69423R104,KARTOON STUDIOS INC,124776,0.26093695661005983,1.366655422789711,0.6002730501203138
TOP,2.645496471474422,-0.5217064739842074,0.0,-0.5829585593256342,0.0,0.0,-3.0,2.058793460062122,0.0,0.0,0.0,0.0,0.0,-1.0036443369969033,0.0,-0.0,-0.0,0.0,0.0,2.6358669999541102,1.2775647406783162,-1.127796449484571,1.2921533784957033,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G989A6102,TOP FINANCIAL GROUP LTD,638708,0.15726074023177386,1.7274583086177213,0.5628929532853273
TOPP,-0.334296212836944,-0.49891494230414557,-0.2756415780654609,-1.2660820413173774,0.0,0.0,0.0,-2.3147958109568694,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.4261483683653294,0.03729049681625244,2.6358669999541102,-0.7133156002671951,-1.127796449484571,1.2921533784957033,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890786106,Topps Co Inc,123429,1.0777932194004016,0.843408561194675,1.0583564156269654
TORO,3.0,-0.45251830352467876,3.0,1.925641784776794,2.1403286611365404,1.9513265607138586,-2.3020223993550455,-1.832578496512582,-0.3081759761400433,-0.2693095691678618,0.03491562284747177,0.0,-1.5802915817665544,-0.05059629156082936,0.0,1.4137788062632715,1.9551937611705383,-0.5273475753701029,3.0,2.6358669999541102,-0.11388637121480828,1.2501505465632865,1.2921533784957033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,TORO CORP,639808,0.24380457611251233,1.187496018441326,0.6019644076276692
TOST,-0.28159344569587624,-0.024000190516670034,-0.6008267736165127,-0.6433078548427256,-0.5679983671474201,-0.7335298058097648,1.4458610058051597,-1.1862000281059917,-2.236695861615091,0.03879655039627759,0.2976445349360589,0.0,1.5244555312150696,-0.7265212608589721,-0.31785333923727943,-0.20079844533186814,-2.3154337586113383,-0.6888248600471986,0.2189522718045102,0.5033424480409115,1.359201170165934,0.5343635867831694,-0.3544271719983979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,888787108,TOAST INC,636229,0.04807313927640246,1.3285679471206782,0.3598559493197178
TOUR,3.0,0.8289818494962091,2.578580410413567,2.285620828987423,0.0,0.0,-1.23119735501405,0.6945087983417981,1.0840864908884527,-1.0251412639360897,-0.9983351956911778,-0.08330648367775151,0.22819104952013905,1.1988541691247179,0.0,-0.0,0.6566035333698206,-1.7913985725056691,-0.2671476694476116,2.0103538244405144,-1.1944960216915042,-1.127796449484571,1.2921533784957033,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89977P106,Tuniu Corp,165607,0.1501551664507408,0.8569138861825242,0.45686765762257786
TOVX,3.0,0.0,3.0,2.6075022706655164,3.0,2.703664395056053,0.0,0.30103040216850696,0.0,-2.1924634189017125,-1.5668848026439461,0.0,0.0,1.385203129885758,-0.5000784184446947,2.1423910305920115,2.3529596285013015,-0.25550886184366806,-0.9875424975642095,2.6358669999541102,0.40500230894004147,1.8994214718596654,1.2921533784957033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,87164U102 87164U201 87164U409 87164U508 00685T108 724153200 724153101,THERIVA BIOLOGICS INC,197709,0.5719713596585094,1.1981852960927575,0.8210364583184409
TOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.10090491170347027,-0.15161673972710138,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.7904347202588488,-0.2125936160383379,0.0,-0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89214P109,Townebank,119248,0.012036852736027776,0.9450995188495144,0.2643958773041759
TOYO,0.17732965595056427,1.4850016424006494,0.23800393923057164,2.285620828987423,0.0,0.0,1.630200099053654,-1.747623961800872,0.0,0.0,0.0,0.0,0.0,-0.13546996681828669,0.0,-0.0,-0.0,0.0,-1.0632498655554374,2.6358669999541102,-1.6180800766047425,-1.127796449484571,1.2921533784957033,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G1263E102,TOYO CO LTD,637404,0.3714450098337131,0.773716784616765,0.6452950110708244
TPB,-0.7866435360669283,-1.5613248595334086,0.011582088195790716,-0.1538016409481869,-0.14988662345791315,-0.7982742010604107,2.132073997389999,-0.48274119087008605,-0.004811596406580797,0.35334179167235064,0.11099024946351765,-1.0971829567041682,-1.0131578780898989,-0.22203672451831452,-1.3988721071119814,-0.37859031867729526,-0.8817930130443019,-0.26058297742515896,2.3132498736977474,0.40831004661091186,-0.791039658891614,1.5673459753646164,1.2921533784957033,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90041L105,TURNING POINT BRANDS INC,184552,0.05653546838341157,0.5414658281474449,0.284031890995323
TPC,1.3232780163690092,3.0,0.3666918867749944,-2.203772998237091,1.5098747939316086,1.7580564718454863,1.2634393477773682,1.6706891414614582,0.02075221674762622,-1.5935430417467302,-2.00132183946039,0.06652699294787753,0.35607580747019807,-0.07965146146117538,-0.7848874920139598,-0.44957533602243455,2.283924264925744,0.3064488310908939,-0.44245621643025657,2.1745654360717612,2.0024858800650955,0.4045232630311741,1.2921533784957033,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901109108 713839108,TUTOR PERINI CORP,199432,0.08532765980620717,1.7837931677716063,0.48796466749110057
TPCS,-0.19273974487558032,0.7263999170121583,-0.6884925644502372,-2.203772998237091,-2.771691763689974,-1.7099586183716338,-0.27894496724543905,-1.1492322462947513,-0.3081759761400433,-3.0,-2.511121785074253,0.03971047668576142,0.33318757335537985,-2.016177903580665,-0.7848874920139598,1.1451080700605685,0.19599049238488644,0.4030778108168084,-0.7950992008924336,2.6358669999541102,0.47754824259133677,-0.6900625656592346,1.2921533784957033,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,878739200,TECHPRECISION CORP,124487,0.3072888048335596,1.2775316128173715,0.6213447239551179
TPET,1.5222042904026243,-1.1295715963782322,0.9487034044192365,-2.8775714447000555,-3.0,-3.0,0.0,-0.04087213510899436,3.0,-2.7463125429916833,-2.2429120004587837,0.0,2.5500129866104984,1.385203129885758,-2.358537804646225,-0.0,-1.5298358239878993,-0.3654406580020938,-0.40512220999599835,2.6358669999541102,-1.629431839634212,2.7016991476555874,1.2921533784957033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,TRIO PETROLEUM CORP,639924,0.7543392662836769,0.7110878362048989,0.9093337142678256
TPG,-1.763325633159167,-0.3743348340059207,0.0,-1.807503316562348,0.0,0.0,-0.45323615171949905,-0.4600890382044776,0.02075221674762622,-0.3798415441838126,-0.5918663749560912,0.0,2.1592506334504242,-0.1736635024002543,1.6320278747640289,-0.0,-0.0,2.1811014929989225,0.0,0.0828515044530464,1.6266644231369065,-0.9726996599565841,-0.1049131923189888,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872657101,TPG INC,637222,0.03005696327247703,1.518925407965444,0.3685924944437563
TPH,1.5384196204548424,1.0504177969642567,1.6406982998409507,1.9158750902293549,1.809138914298985,2.0457608918908146,-0.32863062738442733,1.5490903172253498,0.02075221674762622,-0.3976436624397947,-0.5953034864383381,0.2363802021085654,0.5989635581438892,1.2625899779650482,-0.9633269061603882,0.5205138102023098,-0.0,-0.13799130019303302,0.0,0.26713908924116603,-0.7823938797368301,0.4819027066576339,1.2921533784957033,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87265H109,TRI POINTE HOMES INC,191685,0.034608375298577666,0.8369349674915522,0.3088926407031423
TPIC,-1.1876032417154365,3.0,3.0,-2.203772998237091,0.668706389262734,0.9083453592168702,-2.0947486371103103,2.045214075257263,-0.3731218741622084,1.9337619063582534,-2.6269353431928524,-0.9935118396549322,-0.3511169331419216,-0.39245005455003895,-0.7848874920139598,-0.2232599695817082,2.1505392320115306,-1.244860134028541,-0.8014980354253681,2.6358669999541102,2.0024858800650955,-0.03731158553619495,1.2921533784957033,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87266J104,TPI COMPOSITES INC,124772,0.663136795883514,1.888245032897497,0.9217151402045501
TPL,-2.6469457650108033,-1.1295715963782322,-0.40477337351859444,-1.2878513358021062,-1.5607338276479172,-2.81724312261415,1.319688466656266,1.3114457988219759,-0.0647607836861187,1.2771289678569675,2.4777654590651146,0.3756072423427971,0.46366558106831346,0.07019618724919956,-1.296113873396837,-1.9709295746214897,1.357105716907082,-0.38706811816311304,3.0,1.4434598882733318,0.3317014889115259,-0.6119243040358905,-0.15966688694831843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,88262P102 882610108,TEXAS PACIFIC LAND CORP,199288,0.06867470143529036,1.3177643065359732,0.4213157375176383
TPR,-0.9577704248419736,-1.2869795119202703,-0.4414340576226123,-0.4334618298821202,0.34640890366455396,-0.4547559352637876,2.3815641869200785,-1.943673441306998,-0.27198594077392046,2.045387055820052,0.6258484202256911,-0.8355070426304291,-0.19727946514326544,1.385203129885758,0.25035455437203513,1.130154225246576,1.8090351322863454,0.7179944577523252,0.20615188522248748,0.3503396888935607,0.2525125140121512,1.4558018555928338,-0.1374393412166501,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876030107 189754104,TAPESTRY INC,196024,0.043237021720855806,1.012515092975899,0.30912552457109105
TPST,0.785205942150957,0.0,3.0,-1.8818915565589973,-1.7066419989594008,-0.9576207840294393,2.330738426195545,0.4148953594511611,0.0,-2.1924634189017125,-1.5668848026439461,0.0,0.0,1.385203129885758,-0.5000784184446947,1.9777235092734793,2.3529596285013015,-0.062203148171755304,-0.8496956372018137,2.6358669999541102,2.0024858800650955,2.518842335818934,1.2921533784957033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,69014Q101 60040X103 87978U108 87978U207,TEMPEST THERAPEUTICS INC,191972,0.37472886644570885,1.6200768211028884,0.7145283380475058
TPVG,2.4707201436166173,0.09607095842503396,0.0,1.105927081249011,0.0,0.0,-0.9779942377934128,0.8838019265953799,0.02075221674762622,-0.08425353904135953,0.2121611314733038,-0.40656202724773527,-2.0009154196406405,-1.0895275112657898,2.4470745310579542,-0.0,-0.0,-1.923720040273827,0.0,0.3862545516512682,0.5552080724210102,-0.571746585687505,1.2921533784957033,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89677Y100,TRIPLEPOINT VENTURE GROWTH BDC CORP,187409,0.04918446678758258,1.3855008058780849,0.3987631592877892
TR,-0.07269384882597915,-1.577648342586996,-0.2277338205167982,-0.0824188805302618,0.32452294488382505,-0.4147218930615731,0.46842732671402026,-1.9693582450709384,-0.004811596406580797,-0.17686391518391714,0.07679928877672514,0.11746632713853758,-0.7867388687982964,-0.30776746572835534,-0.9100741690858507,0.5984521866157697,-0.029353340178519483,-0.831927771797223,2.144254621982127,-0.40917502211838847,-1.403691296685189,-1.127796449484571,1.2921533784957033,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890516107,TOOTSIE ROLL INDUSTRIES INC,199281,0.03963265793714922,0.2223378090004536,0.24260318935812403
TRAK,-0.08313314301254504,-0.3156916724929121,-0.013268455797946556,-0.04759060509250054,-0.3674943108859691,-0.5945825163175288,-0.2213186818807015,1.9945617041905734,-3.0,0.09504365613779371,1.1482720983452062,-0.8376686426191902,-0.13426427823546205,0.016797759121978197,0.038972533785215306,0.9307094904916462,-0.6618573004534601,-0.6309862600059676,2.7469221517511326,0.22621553582078144,-0.10204204415028778,-1.127796449484571,1.2921533784957033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,700215304,REPOSITRAK INC,199629,0.06005685265091625,1.0263500812477488,0.33637728836334335
TRAW,2.0953438785588077,-0.23040918570310975,3.0,2.6075022706655164,3.0,2.703664395056053,-2.10022443090888,-0.4441716676277027,1.1960886555553834,2.7211404352360917,-1.5668848026439461,-1.2354285200256105,-0.9215898749916286,1.385203129885758,-0.5000784184446947,2.1423910305920115,0.6775330226601295,-1.3891705262825804,-0.7607827567634908,2.6358669999541102,-1.6192515527033404,0.36061097643982215,1.2921533784957033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,68232V108 68232V405 68232V801 68232V306 68232V884,TRAWS PHARMA INC,195903,0.592883439806558,0.6145830578351252,0.8218612906164713
TRC,2.9459864343261155,-1.1798509006016427,-0.4681495943271113,-1.2797842630460488,-2.771691763689974,-1.063321771922914,-0.7199112029694471,-1.0769058718398328,-0.3081759761400433,-0.8290484342124331,-1.2550535946963493,-0.15152316138013786,0.1699672565961841,0.010109549214760195,-0.7848874920139598,-2.85229074772385,0.8948224065718088,-0.6674477608967248,0.6499036351030913,-0.2870792007753506,-0.7070108225435816,-1.095484710926316,1.2921533784957033,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,879080109,TEJON RANCH CO,199298,0.04483960095099851,0.6816015132544684,0.2769658510654476
TRDA,3.0,1.4283382836236531,1.989857737984107,2.2117806263204987,-1.7066419989594008,-0.9576207840294393,-2.10022443090888,1.9232086019491315,1.1960886555553834,0.29882536492616807,0.48291574087393035,0.0,-0.40432802374254573,-2.2138938294213726,-0.5000784184446947,0.8493840669781454,-2.1245271441732054,-0.559482681190953,2.331665481498243,2.1840277887174073,0.10704153349903943,-1.1113815338844624,1.2921533784957033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29384C108,ENTRADA THERAPEUTICS INC,636558,0.12929466773322892,1.0931851169565319,0.47409712096468537
TREE,-1.5898544697507175,2.6012036964560306,0.0,-2.3087336885420298,0.0,0.0,-2.4591577830825853,-2.2278853282877127,0.7743950796399731,-2.831620058722301,-1.8017298761597913,-1.5004576867125434,2.1592506334504242,-0.36246057166906676,-1.649151029795258,-0.0,2.032024736350785,0.08337662848122934,-0.35112093808894707,2.6358669999541102,1.373607715359496,2.212700517486837,1.2921533784957033,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52603B107 894675107,LENDINGTREE INC,193520,0.17320272365095438,1.4790445467255582,0.5294665014859977
TREX,-0.2592339085336964,-0.7950498955993434,-0.4753088475598412,-0.6553057267561468,-2.057654016663704,-1.0367196220845545,-1.1964597948592213,-1.2312312683345343,-0.05197198963086441,0.0035465047993855775,0.1363791905635698,1.8634393694213036,-1.0699662024920331,0.31619892637130087,-1.1316522666831903,-2.390392316393786,1.4280453817648406,-0.2138339589366209,-1.0002500322683474,0.4430098157571312,0.9273725972582147,0.7391101845628499,0.922943052337895,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89531P105,TREX CO INC,196503,0.038920335292152226,1.1770431475646403,0.3381367577449619
TRGP,-0.9901714747816164,-0.08122429851283411,-0.4074208853807032,-0.6811948168994125,-1.1714419532488496,-0.4266950936154293,0.28998862728522834,0.3345213972879579,0.02075221674762622,1.5967865829383432,-0.12457243279238826,0.5772653139992509,-0.3789457979615161,0.4648017125561773,-1.0868102550659982,-1.0893631014736478,0.3704144664016028,2.2953037316250655,-0.49890462389812323,0.10482918004472114,0.4106460790709452,-0.6948698171524009,-0.6066902662545004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,87612G101,TARGA RESOURCES CORP,194126,0.023192402233734574,1.1201871712339961,0.3072955933522796
TRI,-0.13441289951561136,-0.8814607136857063,-0.44517623430311115,-0.6937317975836456,-0.30217717622876283,-0.500448819653047,1.626921367085592,0.2781328906799776,0.02075221674762622,-0.5593118512105365,0.3279591659077072,-0.5152108330982826,-0.05079781172686158,0.09053623682049125,-0.01563860124173184,-3.0,0.6200493872313497,-1.4618886064217977,-0.7749059416680059,-1.1309488930203964,-1.1266303964387478,-0.8338152563886017,-1.447384683342941,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,884903105 884903709 896287109 885141101 884903303,Thomson Reuters Corp,166933,0.01677874223018202,0.5386195902745204,0.19880748538671447
TRIB,-1.0137978161021155,3.0,3.0,-1.8818915565589973,0.0,0.0,-1.848972147493521,0.20302019321132225,-0.18666848402692676,2.263824383178154,-2.115909001340321,-1.6529864477221972,-0.1530007297659901,-3.0,0.0,-0.0,1.845500584773682,-1.1538265927527884,-1.188644837422362,2.6358669999541102,1.1461673763393256,0.09508001908352451,1.2921533784957033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,896438306 896438108,Trinity Biotech Plc,166224,0.5965824891502898,1.506700182794376,0.8538416178872756
TRIN,1.7370428992282207,-0.14325830439071496,0.0,0.934508488767759,0.0,0.0,-0.1483023853243301,-0.0068937062346865535,0.02075221674762622,0.1382001235539497,0.5879657364002976,2.676187269938973,2.1592506334504242,-3.0,2.4470745310579542,-0.0,-0.0,-1.9116858476747578,0.0,-0.8353330517075174,0.003358529823401413,0.2949974033753922,1.2921533784957033,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,896442308,TRINITY CAPITAL INC,633181,0.024283180444798005,1.0487040888561567,0.28732135459143643
TRIP,0.7667837192047265,0.8289818494962091,2.578580410413567,0.25482013092709893,-1.1060736394991382,-1.0330320033673297,-2.9482693423076674,-1.7726860329466918,-0.49872085688604756,-0.9727863892871684,-1.2015764915648157,0.5505513542968301,-0.3778050733375261,1.174744894945849,-0.7848874920139598,0.49234978906510996,-0.9411007367899076,-1.1489036332908826,0.014480885353970407,1.62404070928539,1.5207223968312615,2.7016991476555874,1.2921533784957033,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,896945201 89417T106,TRIPADVISOR INC,192267,0.07996492460915346,1.4859081463619084,0.43989797282180326
TRMB,-0.07315657998046551,-0.3077001263961557,-0.5975098300615951,2.2346059510765732,0.0,0.0,1.6113455336971738,-1.263032520992495,0.0,0.0,0.0,-1.6123000066285662,0.0,0.599331208642516,0.0,-0.0,-0.0,-0.24522436743640721,-1.1257976691434397,-1.1309488930203964,0.7671023404627901,-0.5218074864227222,-0.04467773223820611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,896239100,TRIMBLE INC,198016,0.014710908701060236,1.0778095945874662,0.2590229783789858
TRMD,3.0,0.883345154653669,1.738215634651873,1.6118223825244584,0.0,0.0,-2.81824913183124,-2.6995973197301137,0.0,0.0,0.0,-0.25591214308060567,0.0,-1.0512664406903023,0.0,-0.0,-0.0,-0.6709218635313757,1.031288848150027,1.1244497608610515,-0.9366027201713478,-0.4978971967214968,1.2921533784957033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,G89479102,TORM plc,119340,0.13898993398049136,0.6840441339609786,0.44974699479112606
TRMK,0.44638661768798404,-0.08606298789701926,0.0,0.8094737507226112,0.0,0.0,0.04303200759555151,-0.02922060659451777,0.02075221674762622,0.11158222903218669,0.055197942040878516,-0.7854593248768638,-2.0009154196406405,0.2857240891258071,0.22492233215696272,-0.0,-0.0,-0.09199074105691026,0.0,-0.6570027040197302,0.1664222042497835,-0.8020630330795393,1.2921533784957033,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,898402102,TRUSTMARK CORP,199726,0.012980556653215925,1.0935716400495459,0.3105192214323068
TRML,1.047233529432527,0.0,0.07373993281893651,-1.8818915565589973,-1.7066419989594008,-0.9576207840294393,-0.5243195704203741,-1.7020007754663924,0.0,-1.2764597120249075,-1.5668848026439461,0.0,0.0,0.03907603333895392,-0.5000784184446947,2.1098116474731374,2.3529596285013015,-0.6272930339914958,2.331665481498243,2.6358669999541102,-0.47646441017315544,-0.5618998284273442,1.2921533784957033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,89157D105 87410C104,TOURMALINE BIO INC,635049,0.3112326710541338,0.8255355520613284,0.6033276325617479
TRN,1.1451422890091425,2.2421519148452345,-0.30981662698076745,0.43686617678393236,-1.1108280117155196,0.32337244452369057,-1.395313382905139,1.895068163724273,-0.3081759761400433,-0.2572039515316673,-1.043037858493716,-1.3750540830244211,-1.4359413330487485,0.11842296442029666,2.315705918346135,-1.3450104676795274,-0.0,2.1437712090302212,0.0,-0.28404942468139516,0.5769638137206716,-0.3944664532973633,1.2921533784957033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,896522109,TRINITY INDUSTRIES INC,199275,0.036363995948981,1.244363892780306,0.38391933437393716
TRNO,0.5535361771869143,-0.30935062499086485,-0.14751436712818272,0.1488968330109671,-1.4780428855040695,-0.4135208047129491,-0.12135920241577491,-0.011122980482411032,0.02075221674762622,-0.04499213506984555,0.12603317254169372,1.3764212504647413,1.526304513474412,-1.1897322260245544,-0.5464184575015055,-1.60021689649582,-0.0,-0.29417027829235576,0.0,-0.5969241134807185,-0.42558610321572254,-0.2865299515301525,1.114531743043688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,88146M101,TERRENO REALTY CORP,193114,0.015111428998991086,0.6427010906268602,0.21725605089486885
TRNR,3.0,1.1003298846668248,2.6757408660067283,-2.573518736995159,-2.891783357268784,-1.8531486973942437,-2.0493986701843463,2.447339375018457,3.0,-2.868216798317753,-2.63210037456903,0.0,2.6395974481495568,-3.0,-0.9633269061603882,1.790003784302537,-2.6684516403881617,0.0366615277525701,-0.7608669857516012,2.6358669999541102,0.5726090650197673,2.7016991476555874,1.2921533784957033,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45840Y104 45840Y302 45840Y203,INTERACTIVE STRENGTH INC,639957,1.9059830662551984,1.2645138921361452,1.412021299453741
